Freq.	LP
5.00034534976935e+004	(-3.72275574953034e+001dB,-1.61306233957272e+002°)
5.01187233627229e+004	(-3.74876892862232e+001dB,-1.61769729506146e+002°)
5.02342589522343e+004	(-3.77471923492443e+001dB,-1.62229719977343e+002°)
5.03500608787861e+004	(-3.80060740553321e+001dB,-1.62686257630976e+002°)
5.04661297563484e+004	(-3.82643416480037e+001dB,-1.63139393520969e+002°)
5.05824662003070e+004	(-3.85220022461917e+001dB,-1.63589177533050e+002°)
5.06990708274660e+004	(-3.87790628470382e+001dB,-1.64035658421251e+002°)
5.08159442560516e+004	(-3.90355303286172e+001dB,-1.64478883842986e+002°)
5.09330871057151e+004	(-3.92914114525890e+001dB,-1.64918900392761e+002°)
5.10504999975362e+004	(-3.95467128667880e+001dB,-1.65355753634589e+002°)
5.11681835540263e+004	(-3.98014411077438e+001dB,-1.65789488133172e+002°)
5.12861383991320e+004	(-4.00556026031399e+001dB,-1.66220147483890e+002°)
5.14043651582381e+004	(-4.03092036742087e+001dB,-1.66647774341671e+002°)
5.15228644581711e+004	(-4.05622505380660e+001dB,-1.67072410448776e+002°)
5.16416369272026e+004	(-4.08147493099864e+001dB,-1.67494096661553e+002°)
5.17606831950522e+004	(-4.10667060056203e+001dB,-1.67912872976208e+002°)
5.18800038928915e+004	(-4.13181265431549e+001dB,-1.68328778553633e+002°)
5.19995996533470e+004	(-4.15690167454195e+001dB,-1.68741851743329e+002°)
5.21194711105035e+004	(-4.18193823419380e+001dB,-1.69152130106473e+002°)
5.22396188999074e+004	(-4.20692289709284e+001dB,-1.69559650438150e+002°)
5.23600436585704e+004	(-4.23185621812526e+001dB,-1.69964448788808e+002°)
5.24807460249726e+004	(-4.25673874343153e+001dB,-1.70366560484941e+002°)
5.26017266390660e+004	(-4.28157101059159e+001dB,-1.70766020149058e+002°)
5.27229861422776e+004	(-4.30635354880531e+001dB,-1.71162861718955e+002°)
5.28445251775134e+004	(-4.33108687906833e+001dB,-1.71557118466317e+002°)
5.29663443891611e+004	(-4.35577151434362e+001dB,-1.71948823014684e+002°)
5.30884444230941e+004	(-4.38040795972853e+001dB,-1.72338007356809e+002°)
5.32108259266747e+004	(-4.40499671261780e+001dB,-1.72724702871423e+002°)
5.33334895487574e+004	(-4.42953826286238e+001dB,-1.73108940339438e+002°)
5.34564359396924e+004	(-4.45403309292431e+001dB,-1.73490749959610e+002°)
5.35796657513294e+004	(-4.47848167802780e+001dB,-1.73870161363685e+002°)
5.37031796370205e+004	(-4.50288448630642e+001dB,-1.74247203631040e+002°)
5.38269782516240e+004	(-4.52724197894674e+001dB,-1.74621905302852e+002°)
5.39510622515080e+004	(-4.55155461032841e+001dB,-1.74994294395804e+002°)
5.40754322945533e+004	(-4.57582282816070e+001dB,-1.75364398415347e+002°)
5.42000890401576e+004	(-4.60004707361579e+001dB,-1.75732244368541e+002°)
5.43250331492385e+004	(-4.62422778145870e+001dB,-1.76097858776481e+002°)
5.44502652842373e+004	(-4.64836538017412e+001dB,-1.76461267686341e+002°)
5.45757861091222e+004	(-4.67246029209006e+001dB,-1.76822496683025e+002°)
5.47015962893923e+004	(-4.69651293349860e+001dB,-1.77181570900468e+002°)
5.48276964920805e+004	(-4.72052371477357e+001dB,-1.77538515032575e+002°)
5.49540873857576e+004	(-4.74449304048560e+001dB,-1.77893353343835e+002°)
5.50807696405354e+004	(-4.76842130951419e+001dB,-1.78246109679597e+002°)
5.52077439280708e+004	(-4.79230891515722e+001dB,-1.78596807476048e+002°)
5.53350109215687e+004	(-4.81615624523779e+001dB,-1.78945469769873e+002°)
5.54625712957861e+004	(-4.83996368220858e+001dB,-1.79292119207641e+002°)
5.55904257270354e+004	(-4.86373160325363e+001dB,-1.79636778054900e+002°)
5.57185748931880e+004	(-4.88746038038782e+001dB,-1.79979468205009e+002°)
5.58470194736781e+004	(-4.91115038055397e+001dB,1.79679788812295e+002°)
5.59757601495060e+004	(-4.93480196571761e+001dB,1.79340971822580e+002°)
5.61047976032420e+004	(-4.95841549295963e+001dB,1.79004059998638e+002°)
5.62341325190299e+004	(-4.98199131456672e+001dB,1.78669032852646e+002°)
5.63637655825904e+004	(-5.00552977811966e+001dB,1.78335870228548e+002°)
5.64936974812252e+004	(-5.02903122657973e+001dB,1.78004552294652e+002°)
5.66239289038202e+004	(-5.05249599837295e+001dB,1.77675059536445e+002°)
5.67544605408496e+004	(-5.07592442747249e+001dB,1.77347372749599e+002°)
5.68852930843790e+004	(-5.09931684347918e+001dB,1.77021473033186e+002°)
5.70164272280696e+004	(-5.12267357170021e+001dB,1.76697341783072e+002°)
5.71478636671815e+004	(-5.14599493322599e+001dB,1.76374960685497e+002°)
5.72796030985777e+004	(-5.16928124500529e+001dB,1.76054311710836e+002°)
5.74116462207276e+004	(-5.19253281991880e+001dB,1.75735377107524e+002°)
5.75439937337105e+004	(-5.21574996685086e+001dB,1.75418139396150e+002°)
5.76766463392199e+004	(-5.23893299075970e+001dB,1.75102581363711e+002°)
5.78096047405666e+004	(-5.26208219274616e+001dB,1.74788686058017e+002°)
5.79428696426829e+004	(-5.28519787012078e+001dB,1.74476436782252e+002°)
5.80764417521259e+004	(-5.30828031646950e+001dB,1.74165817089671e+002°)
5.82103217770819e+004	(-5.33132982171785e+001dB,1.73856810778446e+002°)
5.83445104273692e+004	(-5.35434667219380e+001dB,1.73549401886640e+002°)
5.84790084144428e+004	(-5.37733115068922e+001dB,1.73243574687316e+002°)
5.86138164513975e+004	(-5.40028353651999e+001dB,1.72939313683773e+002°)
5.87489352529723e+004	(-5.42320410558481e+001dB,1.72636603604901e+002°)
5.88843655355535e+004	(-5.44609313042280e+001dB,1.72335429400664e+002°)
5.90201080171791e+004	(-5.46895088026981e+001dB,1.72035776237687e+002°)
5.91561634175420e+004	(-5.49177762111353e+001dB,1.71737629494964e+002°)
5.92925324579946e+004	(-5.51457361574749e+001dB,1.71440974759671e+002°)
5.94292158615518e+004	(-5.53733912382383e+001dB,1.71145797823081e+002°)
5.95662143528956e+004	(-5.56007440190504e+001dB,1.70852084676589e+002°)
5.97035286583782e+004	(-5.58277970351456e+001dB,1.70559821507825e+002°)
5.98411595060265e+004	(-5.60545527918637e+001dB,1.70268994696873e+002°)
5.99791076255455e+004	(-5.62810137651347e+001dB,1.69979590812576e+002°)
6.01173737483223e+004	(-5.65071824019547e+001dB,1.69691596608935e+002°)
6.02559586074303e+004	(-5.67330611208507e+001dB,1.69404999021594e+002°)
6.03948629376325e+004	(-5.69586523123374e+001dB,1.69119785164409e+002°)
6.05340874753858e+004	(-5.71839583393626e+001dB,1.68835942326101e+002°)
6.06736329588450e+004	(-5.74089815377456e+001dB,1.68553457966987e+002°)
6.08135001278662e+004	(-5.76337242166057e+001dB,1.68272319715794e+002°)
6.09536897240113e+004	(-5.78581886587814e+001dB,1.67992515366540e+002°)
6.10942024905516e+004	(-5.80823771212429e+001dB,1.67714032875493e+002°)
6.12350391724717e+004	(-5.83062918354946e+001dB,1.67436860358205e+002°)
6.13762005164738e+004	(-5.85299350079704e+001dB,1.67160986086607e+002°)
6.15176872709812e+004	(-5.87533088204214e+001dB,1.66886398486175e+002°)
6.16595001861425e+004	(-5.89764154302950e+001dB,1.66613086133164e+002°)
6.18016400138359e+004	(-5.91992569711076e+001dB,1.66341037751900e+002°)
6.19441075076724e+004	(-5.94218355528091e+001dB,1.66070242212139e+002°)
6.20869034230006e+004	(-5.96441532621408e+001dB,1.65800688526480e+002°)
6.22300285169102e+004	(-5.98662121629861e+001dB,1.65532365847845e+002°)
6.23734835482362e+004	(-6.00880142967143e+001dB,1.65265263467003e+002°)
6.25172692775628e+004	(-6.03095616825183e+001dB,1.64999370810163e+002°)
6.26613864672278e+004	(-6.05308563177449e+001dB,1.64734677436612e+002°)
6.28058358813260e+004	(-6.07519001782198e+001dB,1.64471173036403e+002°)
6.29506182857139e+004	(-6.09726952185653e+001dB,1.64208847428107e+002°)
6.30957344480135e+004	(-6.11932433725132e+001dB,1.63947690556595e+002°)
6.32411851376161e+004	(-6.14135465532105e+001dB,1.63687692490888e+002°)
6.33869711256868e+004	(-6.16336066535204e+001dB,1.63428843422038e+002°)
6.35330931851685e+004	(-6.18534255463167e+001dB,1.63171133661063e+002°)
6.36795520907857e+004	(-6.20730050847738e+001dB,1.62914553636924e+002°)
6.38263486190489e+004	(-6.22923471026503e+001dB,1.62659093894546e+002°)
6.39734835482589e+004	(-6.25114534145675e+001dB,1.62404745092880e+002°)
6.41209576585102e+004	(-6.27303258162836e+001dB,1.62151498003006e+002°)
6.42687717316960e+004	(-6.29489660849617e+001dB,1.61899343506278e+002°)
6.44169265515117e+004	(-6.31673759794335e+001dB,1.61648272592505e+002°)
6.45654229034595e+004	(-6.33855572404584e+001dB,1.61398276358172e+002°)
6.47142615748523e+004	(-6.36035115909770e+001dB,1.61149346004695e+002°)
6.48634433548178e+004	(-6.38212407363613e+001dB,1.60901472836717e+002°)
6.50129690343030e+004	(-6.40387463646590e+001dB,1.60654648260437e+002°)
6.51628394060782e+004	(-6.42560301468345e+001dB,1.60408863781967e+002°)
6.53130552647411e+004	(-6.44730937370049e+001dB,1.60164111005735e+002°)
6.54636174067214e+004	(-6.46899387726724e+001dB,1.59920381632907e+002°)
6.56145266302844e+004	(-6.49065668749518e+001dB,1.59677667459851e+002°)
6.57657837355359e+004	(-6.51229796487946e+001dB,1.59435960376626e+002°)
6.59173895244260e+004	(-6.53391786832091e+001dB,1.59195252365507e+002°)
6.60693448007534e+004	(-6.55551655514760e+001dB,1.58955535499527e+002°)
6.62216503701700e+004	(-6.57709418113613e+001dB,1.58716801941068e+002°)
6.63743070401847e+004	(-6.59865090053244e+001dB,1.58479043940457e+002°)
6.65273156201679e+004	(-6.62018686607235e+001dB,1.58242253834609e+002°)
6.66806769213559e+004	(-6.64170222900167e+001dB,1.58006424045684e+002°)
6.68343917568552e+004	(-6.66319713909602e+001dB,1.57771547079777e+002°)
6.69884609416464e+004	(-6.68467174468026e+001dB,1.57537615525627e+002°)
6.71428852925889e+004	(-6.70612619264764e+001dB,1.57304622053359e+002°)
6.72976656284254e+004	(-6.72756062847860e+001dB,1.57072559413244e+002°)
6.74528027697858e+004	(-6.74897519625922e+001dB,1.56841420434483e+002°)
6.76082975391918e+004	(-6.77037003869943e+001dB,1.56611198024021e+002°)
6.77641507610611e+004	(-6.79174529715083e+001dB,1.56381885165371e+002°)
6.79203632617121e+004	(-6.81310111162429e+001dB,1.56153474917472e+002°)
6.80769358693677e+004	(-6.83443762080718e+001dB,1.55925960413564e+002°)
6.82338694141605e+004	(-6.85575496208039e+001dB,1.55699334860081e+002°)
6.83911647281365e+004	(-6.87705327153501e+001dB,1.55473591535572e+002°)
6.85488226452597e+004	(-6.89833268398875e+001dB,1.55248723789631e+002°)
6.87068440014167e+004	(-6.91959333300210e+001dB,1.55024725041861e+002°)
6.88652296344211e+004	(-6.94083535089423e+001dB,1.54801588780843e+002°)
6.90239803840177e+004	(-6.96205886875858e+001dB,1.54579308563135e+002°)
6.91830970918871e+004	(-6.98326401647831e+001dB,1.54357878012279e+002°)
6.93425806016503e+004	(-7.00445092274133e+001dB,1.54137290817838e+002°)
6.95024317588731e+004	(-7.02561971505527e+001dB,1.53917540734439e+002°)
6.96626514110703e+004	(-7.04677051976205e+001dB,1.53698621580840e+002°)
6.98232404077105e+004	(-7.06790346205235e+001dB,1.53480527239014e+002°)
6.99841996002207e+004	(-7.08901866597972e+001dB,1.53263251653242e+002°)
7.01455298419905e+004	(-7.11011625447460e+001dB,1.53046788829232e+002°)
7.03072319883767e+004	(-7.13119634935800e+001dB,1.52831132833249e+002°)
7.04693068967080e+004	(-7.15225907135503e+001dB,1.52616277791256e+002°)
7.06317554262895e+004	(-7.17330454010822e+001dB,1.52402217888079e+002°)
7.07945784384071e+004	(-7.19433287419056e+001dB,1.52188947366581e+002°)
7.09577767963321e+004	(-7.21534419111845e+001dB,1.51976460526851e+002°)
7.11213513653261e+004	(-7.23633860736433e+001dB,1.51764751725407e+002°)
7.12853030126452e+004	(-7.25731623836921e+001dB,1.51553815374412e+002°)
7.14496326075445e+004	(-7.27827719855494e+001dB,1.51343645940911e+002°)
7.16143410212834e+004	(-7.29922160133633e+001dB,1.51134237946067e+002°)
7.17794291271293e+004	(-7.32014955913307e+001dB,1.50925585964422e+002°)
7.19448978003631e+004	(-7.34106118338148e+001dB,1.50717684623169e+002°)
7.21107479182831e+004	(-7.36195658454602e+001dB,1.50510528601427e+002°)
7.22769803602101e+004	(-7.38283587213075e+001dB,1.50304112629544e+002°)
7.24435960074921e+004	(-7.40369915469047e+001dB,1.50098431488392e+002°)
7.26105957435085e+004	(-7.42454653984181e+001dB,1.49893480008697e+002°)
7.27779804536754e+004	(-7.44537813427409e+001dB,1.49689253070358e+002°)
7.29457510254499e+004	(-7.46619404376003e+001dB,1.49485745601790e+002°)
7.31139083483347e+004	(-7.48699437316631e+001dB,1.49282952579279e+002°)
7.32824533138834e+004	(-7.50777922646395e+001dB,1.49080869026339e+002°)
7.34513868157044e+004	(-7.52854870673858e+001dB,1.48879490013085e+002°)
7.36207097494666e+004	(-7.54930291620054e+001dB,1.48678810655616e+002°)
7.37904230129030e+004	(-7.57004195619475e+001dB,1.48478826115411e+002°)
7.39605275058167e+004	(-7.59076592721059e+001dB,1.48279531598725e+002°)
7.41310241300846e+004	(-7.61147492889153e+001dB,1.48080922356006e+002°)
7.43019137896630e+004	(-7.63216906004460e+001dB,1.47882993681315e+002°)
7.44731973905918e+004	(-7.65284841864983e+001dB,1.47685740911756e+002°)
7.46448758409995e+004	(-7.67351310186944e+001dB,1.47489159426918e+002°)
7.48169500511082e+004	(-7.69416320605699e+001dB,1.47293244648323e+002°)
7.49894209332384e+004	(-7.71479882676629e+001dB,1.47097992038883e+002°)
7.51622894018133e+004	(-7.73542005876031e+001dB,1.46903397102367e+002°)
7.53355563733645e+004	(-7.75602699601988e+001dB,1.46709455382876e+002°)
7.55092227665361e+004	(-7.77661973175228e+001dB,1.46516162464324e+002°)
7.56832895020901e+004	(-7.79719835839970e+001dB,1.46323513969933e+002°)
7.58577575029111e+004	(-7.81776296764762e+001dB,1.46131505561726e+002°)
7.60326276940109e+004	(-7.83831365043306e+001dB,1.45940132940041e+002°)
7.62079010025339e+004	(-7.85885049695264e+001dB,1.45749391843039e+002°)
7.63835783577617e+004	(-7.87937359667067e+001dB,1.45559278046229e+002°)
7.65596606911182e+004	(-7.89988303832696e+001dB,1.45369787361997e+002°)
7.67361489361745e+004	(-7.92037890994469e+001dB,1.45180915639142e+002°)
7.69130440286535e+004	(-7.94086129883801e+001dB,1.44992658762419e+002°)
7.70903469064356e+004	(-7.96133029161968e+001dB,1.44805012652092e+002°)
7.72680585095628e+004	(-7.98178597420849e+001dB,1.44617973263486e+002°)
7.74461797802444e+004	(-8.00222843183666e+001dB,1.44431536586558e+002°)
7.76247116628617e+004	(-8.02265774905707e+001dB,1.44245698645462e+002°)
7.78036551039729e+004	(-8.04307400975046e+001dB,1.44060455498125e+002°)
7.79830110523183e+004	(-8.06347729713246e+001dB,1.43875803235838e+002°)
7.81627804588254e+004	(-8.08386769376062e+001dB,1.43691737982836e+002°)
7.83429642766136e+004	(-8.10424528154124e+001dB,1.43508255895901e+002°)
7.85235634609995e+004	(-8.12461014173616e+001dB,1.43325353163958e+002°)
7.87045789695022e+004	(-8.14496235496947e+001dB,1.43143026007686e+002°)
7.88860117618478e+004	(-8.16530200123412e+001dB,1.42961270679129e+002°)
7.90678627999748e+004	(-8.18562915989844e+001dB,1.42780083461317e+002°)
7.92501330480394e+004	(-8.20594390971252e+001dB,1.42599460667888e+002°)
7.94328234724204e+004	(-8.22624632881465e+001dB,1.42419398642720e+002°)
7.96159350417241e+004	(-8.24653649473749e+001dB,1.42239893759563e+002°)
7.97994687267899e+004	(-8.26681448441429e+001dB,1.42060942421682e+002°)
7.99834255006950e+004	(-8.28708037418501e+001dB,1.41882541061503e+002°)
8.01678063387601e+004	(-8.30733423980230e+001dB,1.41704686140262e+002°)
8.03526122185539e+004	(-8.32757615643746e+001dB,1.41527374147662e+002°)
8.05378441198988e+004	(-8.34780619868630e+001dB,1.41350601601530e+002°)
8.07235030248759e+004	(-8.36802444057491e+001dB,1.41174365047488e+002°)
8.09095899178303e+004	(-8.38823095556543e+001dB,1.40998661058619e+002°)
8.10961057853761e+004	(-8.40842581656161e+001dB,1.40823486235144e+002°)
8.12830516164019e+004	(-8.42860909591442e+001dB,1.40648837204097e+002°)
8.14704284020760e+004	(-8.44878086542757e+001dB,1.40474710619016e+002°)
8.16582371358512e+004	(-8.46894119636287e+001dB,1.40301103159624e+002°)
8.18464788134709e+004	(-8.48909015944564e+001dB,1.40128011531525e+002°)
8.20351544329738e+004	(-8.50922782486998e+001dB,1.39955432465902e+002°)
8.22242649946990e+004	(-8.52935426230399e+001dB,1.39783362719214e+002°)
8.24138115012921e+004	(-8.54946954089492e+001dB,1.39611799072903e+002°)
8.26037949577097e+004	(-8.56957372927428e+001dB,1.39440738333106e+002°)
8.27942163712253e+004	(-8.58966689556286e+001dB,1.39270177330362e+002°)
8.29850767514341e+004	(-8.60974910737566e+001dB,1.39100112919333e+002°)
8.31763771102589e+004	(-8.62982043182687e+001dB,1.38930541978526e+002°)
8.33681184619552e+004	(-8.64988093553462e+001dB,1.38761461410012e+002°)
8.35603018231165e+004	(-8.66993068462583e+001dB,1.38592868139161e+002°)
8.37529282126800e+004	(-8.68996974474091e+001dB,1.38424759114367e+002°)
8.39459986519314e+004	(-8.70999818103840e+001dB,1.38257131306790e+002°)
8.41395141645112e+004	(-8.73001605819964e+001dB,1.38089981710091e+002°)
8.43334757764192e+004	(-8.75002344043324e+001dB,1.37923307340175e+002°)
8.45278845160206e+004	(-8.77002039147965e+001dB,1.37757105234937e+002°)
8.47227414140512e+004	(-8.79000697461555e+001dB,1.37591372454013e+002°)
8.49180475036229e+004	(-8.80998325265825e+001dB,1.37426106078530e+002°)
8.51138038202292e+004	(-8.82994928797006e+001dB,1.37261303210862e+002°)
8.53100114017505e+004	(-8.84990514246250e+001dB,1.37096960974392e+002°)
8.55066712884598e+004	(-8.86985087760060e+001dB,1.36933076513268e+002°)
8.57037845230284e+004	(-8.88978655440704e+001dB,1.36769646992175e+002°)
8.59013521505310e+004	(-8.90971223346629e+001dB,1.36606669596100e+002°)
8.60993752184515e+004	(-8.92962797492869e+001dB,1.36444141530101e+002°)
8.62978547766884e+004	(-8.94953383851448e+001dB,1.36282060019085e+002°)
8.64967918775607e+004	(-8.96942988351780e+001dB,1.36120422307583e+002°)
8.66961875758130e+004	(-8.98931616881060e+001dB,1.35959225659530e+002°)
8.68960429286215e+004	(-9.00919275284654e+001dB,1.35798467358049e+002°)
8.70963589955994e+004	(-9.02905969366485e+001dB,1.35638144705232e+002°)
8.72971368388024e+004	(-9.04891704889411e+001dB,1.35478255021935e+002°)
8.74983775227349e+004	(-9.06876487575603e+001dB,1.35318795647562e+002°)
8.77000821143547e+004	(-9.08860323106910e+001dB,1.35159763939864e+002°)
8.79022516830796e+004	(-9.10843217125237e+001dB,1.35001157274729e+002°)
8.81048873007926e+004	(-9.12825175232896e+001dB,1.34842973045988e+002°)
8.83079900418474e+004	(-9.14806202992971e+001dB,1.34685208665207e+002°)
8.85115609830747e+004	(-9.16786305929671e+001dB,1.34527861561499e+002°)
8.87156012037872e+004	(-9.18765489528680e+001dB,1.34370929181324e+002°)
8.89201117857859e+004	(-9.20743759237501e+001dB,1.34214408988301e+002°)
8.91250938133656e+004	(-9.22721120465804e+001dB,1.34058298463015e+002°)
8.93305483733205e+004	(-9.24697578585757e+001dB,1.33902595102834e+002°)
8.95364765549504e+004	(-9.26673138932366e+001dB,1.33747296421719e+002°)
8.97428794500658e+004	(-9.28647806803804e+001dB,1.33592399950047e+002°)
8.99497581529944e+004	(-9.30621587461737e+001dB,1.33437903234426e+002°)
9.01571137605866e+004	(-9.32594486131649e+001dB,1.33283803837522e+002°)
9.03649473722210e+004	(-9.34566508003159e+001dB,1.33130099337875e+002°)
